timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1763026166.19,4,10.0.0.155237210.0.0.150506,10.0.0.15,52372,10.0.0.1,5050,6,-1,-1,16,247000000,15,30,0,292859,15786017790,18303.6875,0.00118566396761,986626111.875,63.9110031984,1
1763026166.19,4,10.0.0.154385210.0.0.1505117,10.0.0.15,43852,10.0.0.1,5051,17,-1,-1,6,179000000,15,30,0,529,799848,88.1666666667,2.95530726257e-06,133308.0,0.00446842458101,1
1763026166.19,4,10.0.0.164385210.0.0.450511,10.0.0.16,43852,10.0.0.4,5051,1,0,8,5,827000000,15,30,0,6,588,1.2,7.25513905683e-09,117.6,7.1100362757e-07,1
1763026166.19,4,10.0.0.44385210.0.0.1650511,10.0.0.4,43852,10.0.0.16,5051,1,0,0,5,809000000,15,30,0,5,490,1.0,6.1804697157e-09,98.0,6.05686032138e-07,1
1763026166.19,2,10.0.0.1505010.0.0.15523726,10.0.0.1,5050,10.0.0.15,52372,6,-1,-1,16,236000000,15,30,0,118156,7799992,7384.75,0.000500661016949,487499.5,0.0330508135593,1
1763026166.19,2,10.0.0.155237210.0.0.150506,10.0.0.15,52372,10.0.0.1,5050,6,-1,-1,16,242000000,15,30,0,292859,15786017790,18303.6875,0.00121016115702,986626111.875,65.2314784711,1
1763026166.19,2,10.0.0.154385210.0.0.1505117,10.0.0.15,43852,10.0.0.1,5051,17,-1,-1,6,173000000,15,30,0,529,799848,88.1666666667,3.05780346821e-06,133308.0,0.00462339884393,1
1763026166.19,2,10.0.0.164385210.0.0.450511,10.0.0.16,43852,10.0.0.4,5051,1,0,8,5,817000000,15,30,0,5,490,1.0,6.11995104039e-09,98.0,5.99755201958e-07,1
1763026166.19,2,10.0.0.44385210.0.0.1650511,10.0.0.4,43852,10.0.0.16,5051,1,0,0,5,814000000,15,30,0,6,588,1.2,7.37100737101e-09,117.6,7.22358722359e-07,1
1763026176.19,1,10.0.0.18010.0.0.15374666,10.0.0.1,80,10.0.0.15,37466,6,-1,-1,6,113000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.19,1,10.0.0.18010.0.0.15374786,10.0.0.1,80,10.0.0.15,37478,6,-1,-1,6,68000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.19,1,10.0.0.1505110.0.0.154385217,10.0.0.1,5051,10.0.0.15,43852,17,-1,-1,6,162000000,15,30,0,1,170,0.166666666667,6.17283950617e-09,28.3333333333,1.04938271605e-06,1
1763026176.19,1,10.0.0.1505010.0.0.7526646,10.0.0.1,5050,10.0.0.7,52664,6,-1,-1,6,3000000,15,30,0,54743,3615514,9123.83333333,0.0182476666667,602585.666667,1.20517133333,1
1763026176.19,1,10.0.0.15505010.0.0.1526641,10.0.0.15,5050,10.0.0.1,52664,1,3,3,6,120000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.19,1,10.0.0.153746610.0.0.1806,10.0.0.15,37466,10.0.0.1,80,6,3,3,6,116000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.19,1,10.0.0.153747810.0.0.1806,10.0.0.15,37478,10.0.0.1,80,6,3,3,6,72000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.19,1,10.0.0.154385210.0.0.1505117,10.0.0.15,43852,10.0.0.1,5051,17,3,3,16,171000000,15,30,0,894,1351728,55.875,5.22807017544e-06,84483.0,0.00790484210526,1
1763026176.19,1,10.0.0.75266410.0.0.150506,10.0.0.7,52664,10.0.0.1,5050,6,3,3,6,9000000,15,30,0,143186,6933493356,23864.3333333,0.0159095555556,1155582226.0,770.388150667,1
1763026176.19,2,10.0.0.18010.0.0.15374666,10.0.0.1,80,10.0.0.15,37466,6,-1,-1,6,112000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.19,2,10.0.0.18010.0.0.15374786,10.0.0.1,80,10.0.0.15,37478,6,-1,-1,6,67000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.19,2,10.0.0.1505110.0.0.154385217,10.0.0.1,5051,10.0.0.15,43852,17,-1,-1,6,160000000,15,30,0,1,170,0.166666666667,6.25e-09,28.3333333333,1.0625e-06,1
1763026176.19,2,10.0.0.1505010.0.0.7526646,10.0.0.1,5050,10.0.0.7,52664,6,-1,-1,5,999000000,15,30,0,54745,3615646,10949.0,5.47997997998e-05,723129.2,0.00361926526527,1
1763026176.19,2,10.0.0.15505010.0.0.1526641,10.0.0.15,5050,10.0.0.1,52664,1,3,3,6,126000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.19,2,10.0.0.153746610.0.0.1806,10.0.0.15,37466,10.0.0.1,80,6,3,3,6,120000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.19,2,10.0.0.153747810.0.0.1806,10.0.0.15,37478,10.0.0.1,80,6,3,3,6,76000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.19,2,10.0.0.154385210.0.0.1505117,10.0.0.15,43852,10.0.0.1,5051,17,3,3,16,175000000,15,30,0,894,1351728,55.875,5.10857142857e-06,84483.0,0.00772416,1
1763026176.19,2,10.0.0.164385210.0.0.450511,10.0.0.16,43852,10.0.0.4,5051,1,0,8,15,819000000,15,30,0,15,1470,1.0,1.8315018315e-08,98.0,1.79487179487e-06,1
1763026176.19,2,10.0.0.44385210.0.0.1650511,10.0.0.4,43852,10.0.0.16,5051,1,0,0,15,816000000,15,30,0,16,1568,1.06666666667,1.96078431373e-08,104.533333333,1.92156862745e-06,1
1763026176.19,2,10.0.0.75266410.0.0.150506,10.0.0.7,52664,10.0.0.1,5050,6,0,0,6,16000000,15,30,0,143189,6933560218,23864.8333333,0.0089493125,1155593369.67,433.347513625,1
1763026176.2,5,10.0.0.18010.0.0.15374666,10.0.0.1,80,10.0.0.15,37466,6,-1,-1,6,113000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,5,10.0.0.18010.0.0.15374786,10.0.0.1,80,10.0.0.15,37478,6,-1,-1,6,64000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,5,10.0.0.1505110.0.0.154385217,10.0.0.1,5051,10.0.0.15,43852,17,-1,-1,6,155000000,15,30,0,1,170,0.166666666667,6.45161290323e-09,28.3333333333,1.09677419355e-06,1
1763026176.2,5,10.0.0.13505110.0.0.7438521,10.0.0.13,5051,10.0.0.7,43852,1,0,0,6,13000000,15,30,0,5,490,0.833333333333,3.84615384615e-07,81.6666666667,3.76923076923e-05,1
1763026176.2,5,10.0.0.14505110.0.0.15438521,10.0.0.14,5051,10.0.0.15,43852,1,0,0,26,255000000,15,30,0,25,2450,0.961538461538,9.80392156863e-08,94.2307692308,9.60784313725e-06,1
1763026176.2,5,10.0.0.15505110.0.0.1438521,10.0.0.15,5051,10.0.0.1,43852,1,3,3,6,147000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,5,10.0.0.153746610.0.0.1806,10.0.0.15,37466,10.0.0.1,80,6,3,3,6,142000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,5,10.0.0.153747810.0.0.1806,10.0.0.15,37478,10.0.0.1,80,6,3,3,6,100000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,5,10.0.0.154385210.0.0.1505117,10.0.0.15,43852,10.0.0.1,5051,17,3,3,16,194000000,15,30,0,894,1351728,55.875,4.60824742268e-06,84483.0,0.00696767010309,1
1763026176.2,5,10.0.0.154385210.0.0.1450511,10.0.0.15,43852,10.0.0.14,5051,1,0,8,26,258000000,15,30,0,25,2450,0.961538461538,9.68992248062e-08,94.2307692308,9.49612403101e-06,1
1763026176.2,5,10.0.0.164385210.0.0.450511,10.0.0.16,43852,10.0.0.4,5051,1,0,8,15,843000000,15,30,0,15,1470,1.0,1.7793594306e-08,98.0,1.74377224199e-06,1
1763026176.2,5,10.0.0.44385210.0.0.1650511,10.0.0.4,43852,10.0.0.16,5051,1,0,0,15,818000000,15,30,0,16,1568,1.06666666667,1.95599022005e-08,104.533333333,1.91687041565e-06,1
1763026176.2,5,10.0.0.74385210.0.0.1350511,10.0.0.7,43852,10.0.0.13,5051,1,0,8,6,19000000,15,30,0,5,490,0.833333333333,2.63157894737e-07,81.6666666667,2.57894736842e-05,1
1763026176.2,3,10.0.0.18010.0.0.15374666,10.0.0.1,80,10.0.0.15,37466,6,-1,-1,6,119000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,3,10.0.0.18010.0.0.15374786,10.0.0.1,80,10.0.0.15,37478,6,-1,-1,6,73000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,3,10.0.0.1505110.0.0.154385217,10.0.0.1,5051,10.0.0.15,43852,17,-1,-1,6,160000000,15,30,0,1,170,0.166666666667,6.25e-09,28.3333333333,1.0625e-06,1
1763026176.2,3,10.0.0.1505010.0.0.7526646,10.0.0.1,5050,10.0.0.7,52664,6,-1,-1,6,3000000,15,30,0,54744,3615580,9124.0,0.018248,602596.666667,1.20519333333,1
1763026176.2,3,10.0.0.13505010.0.0.7526641,10.0.0.13,5050,10.0.0.7,52664,1,0,0,6,5000000,15,30,0,5,490,0.833333333333,1e-06,81.6666666667,9.8e-05,1
1763026176.2,3,10.0.0.15505010.0.0.1526641,10.0.0.15,5050,10.0.0.1,52664,1,3,3,6,139000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,3,10.0.0.153746610.0.0.1806,10.0.0.15,37466,10.0.0.1,80,6,3,3,6,135000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,3,10.0.0.153747810.0.0.1806,10.0.0.15,37478,10.0.0.1,80,6,3,3,6,87000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,3,10.0.0.154385210.0.0.1505117,10.0.0.15,43852,10.0.0.1,5051,17,3,3,16,188000000,15,30,0,894,1351728,55.875,4.75531914894e-06,84483.0,0.00719004255319,1
1763026176.2,3,10.0.0.164385210.0.0.450511,10.0.0.16,43852,10.0.0.4,5051,1,0,8,15,833000000,15,30,0,15,1470,1.0,1.80072028812e-08,98.0,1.76470588235e-06,1
1763026176.2,3,10.0.0.44385210.0.0.1650511,10.0.0.4,43852,10.0.0.16,5051,1,0,0,15,823000000,15,30,0,16,1568,1.06666666667,1.94410692588e-08,104.533333333,1.90522478736e-06,1
1763026176.2,3,10.0.0.75266410.0.0.150506,10.0.0.7,52664,10.0.0.1,5050,6,0,0,6,29000000,15,30,0,143182,6933493092,23863.6666667,0.00493731034483,1155582182.0,239.08596869,1
1763026176.2,3,10.0.0.75266410.0.0.1350501,10.0.0.7,52664,10.0.0.13,5050,1,0,8,6,33000000,15,30,0,6,564,1.0,1.81818181818e-07,94.0,1.70909090909e-05,1
1763026176.2,4,10.0.0.18010.0.0.15374666,10.0.0.1,80,10.0.0.15,37466,6,-1,-1,6,116000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,4,10.0.0.18010.0.0.15374786,10.0.0.1,80,10.0.0.15,37478,6,-1,-1,6,67000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,4,10.0.0.1505110.0.0.154385217,10.0.0.1,5051,10.0.0.15,43852,17,-1,-1,6,161000000,15,30,0,1,170,0.166666666667,6.21118012422e-09,28.3333333333,1.05590062112e-06,1
1763026176.2,4,10.0.0.13505110.0.0.7438521,10.0.0.13,5051,10.0.0.7,43852,1,0,0,6,9000000,15,30,0,5,490,0.833333333333,5.55555555556e-07,81.6666666667,5.44444444444e-05,1
1763026176.2,4,10.0.0.15505110.0.0.1438521,10.0.0.15,5051,10.0.0.1,43852,1,3,3,6,144000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,4,10.0.0.153746610.0.0.1806,10.0.0.15,37466,10.0.0.1,80,6,3,3,6,137000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,4,10.0.0.153747810.0.0.1806,10.0.0.15,37478,10.0.0.1,80,6,3,3,6,94000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026176.2,4,10.0.0.154385210.0.0.1505117,10.0.0.15,43852,10.0.0.1,5051,17,3,3,16,191000000,15,30,0,894,1351728,55.875,4.68062827225e-06,84483.0,0.00707710994764,1
1763026176.2,4,10.0.0.164385210.0.0.450511,10.0.0.16,43852,10.0.0.4,5051,1,0,8,15,839000000,15,30,0,16,1568,1.06666666667,1.90703218117e-08,104.533333333,1.86889153754e-06,1
1763026176.2,4,10.0.0.44385210.0.0.1650511,10.0.0.4,43852,10.0.0.16,5051,1,0,0,15,821000000,15,30,0,15,1470,1.0,1.82704019488e-08,98.0,1.79049939099e-06,1
1763026176.2,4,10.0.0.74385210.0.0.1350511,10.0.0.7,43852,10.0.0.13,5051,1,0,8,6,27000000,15,30,0,5,490,0.833333333333,1.85185185185e-07,81.6666666667,1.81481481481e-05,1
1763026176.2,6,10.0.0.16010.0.0.401,10.0.0.16,0,10.0.0.4,0,1,0,8,15,846000000,15,30,0,16,1568,1.06666666667,1.89125295508e-08,104.533333333,1.85342789598e-06,1
1763026176.2,6,10.0.0.4010.0.0.1601,10.0.0.4,0,10.0.0.16,0,1,0,0,15,815000000,15,30,0,16,1568,1.06666666667,1.96319018405e-08,104.533333333,1.92392638037e-06,1
1763026186.19,1,10.0.0.1505010.0.0.7526646,10.0.0.1,5050,10.0.0.7,52664,6,-1,-1,16,5000000,15,30,0,104385,6893626,6524.0625,0.020877,430851.625,1.3787252,1
1763026186.19,1,10.0.0.75266410.0.0.150506,10.0.0.7,52664,10.0.0.1,5050,6,-1,-1,16,11000000,15,30,0,257496,12153863776,16093.5,0.0234087272727,759616486.0,1104.89670691,1
1763026186.19,1,10.0.0.75859510.0.0.1505117,10.0.0.7,58595,10.0.0.1,5051,17,-1,-1,5,958000000,15,30,0,530,801360,106.0,5.53235908142e-07,160272.0,0.000836492693111,1
1763026186.19,6,10.0.0.16010.0.0.401,10.0.0.16,0,10.0.0.4,0,1,0,8,25,840000000,15,30,0,26,2548,1.04,3.09523809524e-08,101.92,3.03333333333e-06,1
1763026186.19,6,10.0.0.4010.0.0.1601,10.0.0.4,0,10.0.0.16,0,1,0,0,25,809000000,15,30,0,26,2548,1.04,3.21384425216e-08,101.92,3.14956736712e-06,1
1763026186.19,4,10.0.0.13010.0.0.701,10.0.0.13,0,10.0.0.7,0,1,0,0,16,3000000,15,30,0,15,1470,0.9375,5e-06,91.875,0.00049,1
1763026186.19,4,10.0.0.16010.0.0.401,10.0.0.16,0,10.0.0.4,0,1,0,8,25,833000000,15,30,0,26,2548,1.04,3.1212484994e-08,101.92,3.05882352941e-06,1
1763026186.19,4,10.0.0.4010.0.0.1601,10.0.0.4,0,10.0.0.16,0,1,0,0,25,815000000,15,30,0,25,2450,1.0,3.06748466258e-08,98.0,3.00613496933e-06,1
1763026186.19,4,10.0.0.7010.0.0.1301,10.0.0.7,0,10.0.0.13,0,1,0,8,16,21000000,15,30,0,15,1470,0.9375,7.14285714286e-07,91.875,7e-05,1
1763026186.19,3,10.0.0.1505010.0.0.7526646,10.0.0.1,5050,10.0.0.7,52664,6,-1,-1,15,997000000,15,30,0,104385,6893626,6959.0,0.000104699097292,459575.066667,0.00691436910732,1
1763026186.19,3,10.0.0.13505010.0.0.7526641,10.0.0.13,5050,10.0.0.7,52664,1,0,0,15,999000000,15,30,0,15,1470,1.0,1.5015015015e-08,98.0,1.47147147147e-06,1
1763026186.19,3,10.0.0.16505010.0.0.4526641,10.0.0.16,5050,10.0.0.4,52664,1,0,8,25,827000000,15,30,0,25,2450,1.0,3.02297460701e-08,98.0,2.96251511487e-06,1
1763026186.19,3,10.0.0.4505010.0.0.16526641,10.0.0.4,5050,10.0.0.16,52664,1,0,0,25,817000000,15,30,0,26,2548,1.04,3.182374541e-08,101.92,3.11872705018e-06,1
1763026186.19,3,10.0.0.75266410.0.0.150506,10.0.0.7,52664,10.0.0.1,5050,6,0,0,16,23000000,15,30,0,257492,12153863512,16093.25,0.0111953043478,759616469.5,528.428848348,1
1763026186.19,3,10.0.0.75859510.0.0.1505117,10.0.0.7,58595,10.0.0.1,5051,17,0,0,5,973000000,15,30,0,530,801360,106.0,5.4470709147e-07,160272.0,0.000823597122302,1
1763026186.19,3,10.0.0.75859510.0.0.1350511,10.0.0.7,58595,10.0.0.13,5051,1,0,8,16,27000000,15,30,0,16,1544,1.0,5.92592592593e-07,96.5,5.71851851852e-05,1
1763026186.19,5,10.0.0.13010.0.0.701,10.0.0.13,0,10.0.0.7,0,1,0,0,16,7000000,15,30,0,15,1470,0.9375,2.14285714286e-06,91.875,0.00021,1
1763026186.19,5,10.0.0.14010.0.0.1501,10.0.0.14,0,10.0.0.15,0,1,0,0,5,551000000,15,30,0,5,490,1.0,9.07441016334e-09,98.0,8.89292196007e-07,1
1763026186.19,5,10.0.0.15010.0.0.1401,10.0.0.15,0,10.0.0.14,0,1,0,8,5,554000000,15,30,0,6,588,1.2,1.08303249097e-08,117.6,1.06137184116e-06,1
1763026186.19,5,10.0.0.16010.0.0.401,10.0.0.16,0,10.0.0.4,0,1,0,8,25,837000000,15,30,0,25,2450,1.0,2.98685782557e-08,98.0,2.92712066906e-06,1
1763026186.19,5,10.0.0.4010.0.0.1601,10.0.0.4,0,10.0.0.16,0,1,0,0,25,812000000,15,30,0,26,2548,1.04,3.20197044335e-08,101.92,3.13793103448e-06,1
1763026186.19,5,10.0.0.7010.0.0.1301,10.0.0.7,0,10.0.0.13,0,1,0,8,16,13000000,15,30,0,15,1470,0.9375,1.15384615385e-06,91.875,0.000113076923077,1
1763026186.19,2,10.0.0.1505010.0.0.7526646,10.0.0.1,5050,10.0.0.7,52664,6,-1,-1,16,2000000,15,30,0,104385,6893626,6524.0625,0.0521925,430851.625,3.446813,1
1763026186.19,2,10.0.0.16505010.0.0.4526641,10.0.0.16,5050,10.0.0.4,52664,1,0,8,25,822000000,15,30,0,25,2450,1.0,3.04136253041e-08,98.0,2.98053527981e-06,1
1763026186.19,2,10.0.0.4505010.0.0.16526641,10.0.0.4,5050,10.0.0.16,52664,1,0,0,25,819000000,15,30,0,26,2548,1.04,3.1746031746e-08,101.92,3.11111111111e-06,1
1763026186.19,2,10.0.0.75266410.0.0.150506,10.0.0.7,52664,10.0.0.1,5050,6,0,0,16,19000000,15,30,0,257496,12153863776,16093.5,0.0135524210526,759616486.0,639.677040842,1
1763026186.19,2,10.0.0.75859510.0.0.1505117,10.0.0.7,58595,10.0.0.1,5051,17,0,0,5,970000000,15,30,0,530,801360,106.0,5.46391752577e-07,160272.0,0.000826144329897,1
1763026196.19,1,10.0.0.1505010.0.0.10579346,10.0.0.1,5050,10.0.0.10,57934,6,-1,-1,5,772000000,15,30,0,61825,4082098,12365.0,8.00841968912e-05,816419.6,0.00528769170984,1
1763026196.19,1,10.0.0.18010.0.0.7592286,10.0.0.1,80,10.0.0.7,59228,6,-1,-1,5,904000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.19,1,10.0.0.18010.0.0.7592346,10.0.0.1,80,10.0.0.7,59234,6,-1,-1,5,861000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.19,1,10.0.0.1505110.0.0.75859517,10.0.0.1,5051,10.0.0.7,58595,17,-1,-1,5,942000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.19,1,10.0.0.105793410.0.0.150506,10.0.0.10,57934,10.0.0.1,5050,6,-1,-1,5,776000000,15,30,0,134569,6091358394,26913.8,0.000173413659794,1218271678.8,7.84968865206,1
1763026196.19,1,10.0.0.75922810.0.0.1806,10.0.0.7,59228,10.0.0.1,80,6,-1,-1,5,908000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.19,1,10.0.0.75923410.0.0.1806,10.0.0.7,59234,10.0.0.1,80,6,-1,-1,5,865000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.19,1,10.0.0.75859510.0.0.1505117,10.0.0.7,58595,10.0.0.1,5051,17,-1,-1,15,959000000,15,30,0,893,1350216,59.5333333333,9.3117831074e-07,90014.4,0.00140794160584,1
1763026196.19,5,10.0.0.13010.0.0.701,10.0.0.13,0,10.0.0.7,0,1,0,0,26,6000000,15,30,0,25,2450,0.961538461538,4.16666666667e-06,94.2307692308,0.000408333333333,1
1763026196.19,5,10.0.0.14010.0.0.1501,10.0.0.14,0,10.0.0.15,0,1,0,0,15,550000000,15,30,0,15,1470,1.0,2.72727272727e-08,98.0,2.67272727273e-06,1
1763026196.19,5,10.0.0.15010.0.0.1401,10.0.0.15,0,10.0.0.14,0,1,0,8,15,553000000,15,30,0,16,1568,1.06666666667,2.89330922242e-08,104.533333333,2.83544303797e-06,1
1763026196.19,5,10.0.0.16010.0.0.401,10.0.0.16,0,10.0.0.4,0,1,0,8,5,212000000,15,30,0,5,490,1.0,2.35849056604e-08,98.0,2.31132075472e-06,1
1763026196.19,5,10.0.0.4010.0.0.1601,10.0.0.4,0,10.0.0.16,0,1,0,0,5,165000000,15,30,0,5,490,1.0,3.0303030303e-08,98.0,2.9696969697e-06,1
1763026196.19,5,10.0.0.7010.0.0.1301,10.0.0.7,0,10.0.0.13,0,1,0,8,26,12000000,15,30,0,25,2450,0.961538461538,2.08333333333e-06,94.2307692308,0.000204166666667,1
1763026196.19,3,10.0.0.1505010.0.0.10579346,10.0.0.1,5050,10.0.0.10,57934,6,-1,-1,5,749000000,15,30,0,61825,4082098,12365.0,8.25433911883e-05,816419.6,0.00545006408545,1
1763026196.19,3,10.0.0.18010.0.0.7592286,10.0.0.1,80,10.0.0.7,59228,6,-1,-1,5,891000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.19,3,10.0.0.18010.0.0.7592346,10.0.0.1,80,10.0.0.7,59234,6,-1,-1,5,849000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.19,3,10.0.0.1505110.0.0.75859517,10.0.0.1,5051,10.0.0.7,58595,17,-1,-1,5,935000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.19,3,10.0.0.105793410.0.0.150506,10.0.0.10,57934,10.0.0.1,5050,6,-1,-1,5,789000000,15,30,0,134565,6091358130,26913.0,0.000170551330798,1218271626.0,7.72035250951,1
1763026196.19,3,10.0.0.105793410.0.0.950501,10.0.0.10,57934,10.0.0.9,5050,1,0,8,5,804000000,15,30,0,5,490,1.0,6.21890547264e-09,98.0,6.09452736318e-07,1
1763026196.19,3,10.0.0.135793410.0.0.750501,10.0.0.13,57934,10.0.0.7,5050,1,0,0,25,997000000,15,30,0,25,2450,1.0,2.5075225677e-08,98.0,2.45737211635e-06,1
1763026196.19,3,10.0.0.165793410.0.0.450501,10.0.0.16,57934,10.0.0.4,5050,1,0,8,5,196000000,15,30,0,5,490,1.0,2.55102040816e-08,98.0,2.5e-06,1
1763026196.19,3,10.0.0.45793410.0.0.1650501,10.0.0.4,57934,10.0.0.16,5050,1,0,0,5,181000000,15,30,0,5,490,1.0,2.76243093923e-08,98.0,2.70718232044e-06,1
1763026196.19,3,10.0.0.75922810.0.0.1806,10.0.0.7,59228,10.0.0.1,80,6,0,0,5,915000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.19,3,10.0.0.75923410.0.0.1806,10.0.0.7,59234,10.0.0.1,80,6,0,0,5,875000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.19,3,10.0.0.75859510.0.0.1505117,10.0.0.7,58595,10.0.0.1,5051,17,0,0,15,971000000,15,30,0,893,1350216,59.5333333333,9.19670442842e-07,90014.4,0.00139054170958,1
1763026196.19,3,10.0.0.75859510.0.0.1350511,10.0.0.7,58595,10.0.0.13,5051,1,0,8,26,25000000,15,30,0,26,2524,1.0,1.04e-06,97.0769230769,0.00010096,1
1763026196.19,3,10.0.0.95859510.0.0.1050511,10.0.0.9,58595,10.0.0.10,5051,1,0,0,5,798000000,15,30,0,5,490,1.0,6.2656641604e-09,98.0,6.14035087719e-07,1
1763026196.19,6,10.0.0.16010.0.0.401,10.0.0.16,0,10.0.0.4,0,1,0,8,5,218000000,15,30,0,6,588,1.2,2.75229357798e-08,117.6,2.69724770642e-06,1
1763026196.19,6,10.0.0.4010.0.0.1601,10.0.0.4,0,10.0.0.16,0,1,0,0,5,161000000,15,30,0,5,490,1.0,3.10559006211e-08,98.0,3.04347826087e-06,1
1763026196.19,4,10.0.0.1505010.0.0.10579346,10.0.0.1,5050,10.0.0.10,57934,6,-1,-1,5,762000000,15,30,0,61825,4082098,12365.0,8.11351706037e-05,816419.6,0.0053570839895,1
1763026196.19,4,10.0.0.105793410.0.0.150506,10.0.0.10,57934,10.0.0.1,5050,6,-1,-1,5,793000000,15,30,0,134565,6091358130,26913.0,0.000169691046658,1218271626.0,7.68141,1
1763026196.19,4,10.0.0.105793410.0.0.950501,10.0.0.10,57934,10.0.0.9,5050,1,0,8,5,807000000,15,30,0,5,490,1.0,6.19578686493e-09,98.0,6.07187112763e-07,1
1763026196.19,4,10.0.0.135793410.0.0.750501,10.0.0.13,57934,10.0.0.7,5050,1,0,0,26,1000000,15,30,0,25,2450,0.961538461538,2.5e-05,94.2307692308,0.00245,1
1763026196.19,4,10.0.0.165793410.0.0.450501,10.0.0.16,57934,10.0.0.4,5050,1,0,8,5,203000000,15,30,0,6,588,1.2,2.95566502463e-08,117.6,2.89655172414e-06,1
1763026196.19,4,10.0.0.45793410.0.0.1650501,10.0.0.4,57934,10.0.0.16,5050,1,0,0,5,171000000,15,30,0,6,588,1.2,3.50877192982e-08,117.6,3.43859649123e-06,1
1763026196.19,4,10.0.0.75793410.0.0.1350501,10.0.0.7,57934,10.0.0.13,5050,1,0,8,26,19000000,15,30,0,25,2450,0.961538461538,1.31578947368e-06,94.2307692308,0.000128947368421,1
1763026196.19,4,10.0.0.95793410.0.0.1050501,10.0.0.9,57934,10.0.0.10,5050,1,0,0,5,795000000,15,30,0,5,490,1.0,6.2893081761e-09,98.0,6.16352201258e-07,1
1763026196.2,2,10.0.0.1505010.0.0.10579346,10.0.0.1,5050,10.0.0.10,57934,6,-1,-1,5,770000000,15,30,0,61825,4082098,12365.0,8.02922077922e-05,816419.6,0.00530142597403,1
1763026196.2,2,10.0.0.18010.0.0.7592286,10.0.0.1,80,10.0.0.7,59228,6,-1,-1,5,899000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.2,2,10.0.0.18010.0.0.7592346,10.0.0.1,80,10.0.0.7,59234,6,-1,-1,5,857000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.2,2,10.0.0.1505110.0.0.75859517,10.0.0.1,5051,10.0.0.7,58595,17,-1,-1,5,940000000,15,30,0,0,0,0.0,0.0,0.0,0.0,1
1763026196.2,2,10.0.0.105793410.0.0.150506,10.0.0.10,57934,10.0.0.1,5050,6,-1,-1,5,786000000,15,30,0,134569,6091358394,26913.8,0.000171207379135,1218271678.8,7.74981983969,1
1763026196.2,2,10.0.0.165793410.0.0.450501,10.0.0.16,57934,10.0.0.4,5050,1,0,8,5,190000000,15,30,0,6,588,1.2,3.15789473684e-08,117.6,3.09473684211e-06,1
1763026196.2,2,10.0.0.45793410.0.0.1650501,10.0.0.4,57934,10.0.0.16,5050,1,0,0,5,185000000,15,30,0,5,490,1.0,2.7027027027e-08,98.0,2.64864864865e-06,1
